Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,Class
10815,414.062012,171.35051,80.882324,0.881583,11015,0.727646,Osmancik
13269,458.493988,183.404358,93.340141,0.860807,13619,0.610743,Osmancik
9962,408.721008,165.833771,78.493866,0.880886,10231,0.618681,Osmancik
12164,435.085999,177.5858,88.199333,0.867947,12354,0.710224,Osmancik
12434,437.897003,183.228729,87.010155,0.880055,12605,0.725015,Osmancik
11107,408.458008,162.176285,87.873238,0.840483,11330,0.661131,Osmancik
12483,437.402008,173.491974,92.704338,0.845267,12767,0.775342,Osmancik
12494,437.218994,179.280075,89.507301,0.866452,12729,0.705238,Osmancik
13415,464.292999,191.957779,89.882965,0.8836,13660,0.580661,Osmancik
12868,454.859009,191.586151,86.508904,0.892251,13082,0.786745,Osmancik
13034,449.851013,180.197098,93.86512,0.853616,13333,0.623159,Osmancik
12918,459.828003,193.346573,86.05883,0.89548,13179,0.776696,Osmancik
12260,453.238007,190.846863,83.030708,0.900399,12586,0.788323,Osmancik
12419,452.199005,183.386612,87.751068,0.878086,12720,0.582286,Osmancik
12881,457.783997,192.627167,86.601349,0.89324,13109,0.572031,Osmancik
12624,452.731995,192.110962,84.612373,0.897785,12791,0.565591,Osmancik
12437,434.671997,174.966187,91.873505,0.851045,12670,0.728631,Osmancik
14026,467.765015,191.735413,94.247368,0.87085,14222,0.62773,Osmancik
11271,404.463989,158.988831,91.340584,0.818498,11462,0.670095,Osmancik
11929,436.863007,177.189545,86.988068,0.871198,12230,0.693547,Osmancik
12387,442.269989,177.719635,90.971504,0.859056,12754,0.585065,Osmancik
12837,445.638,178.198288,93.731232,0.850488,13197,0.762926,Osmancik
12638,454.561005,187.569366,86.984962,0.885967,12902,0.768595,Osmancik
10594,401.243988,167.187805,81.09771,0.874476,10738,0.787775,Osmancik
12337,446.220001,180.541809,87.792908,0.873806,12628,0.612927,Osmancik
12249,440.385986,178.588104,88.6605,0.868064,12538,0.773198,Osmancik
12198,442.42099,183.664185,85.497955,0.885041,12391,0.713834,Osmancik
11523,441.403015,183.050598,81.272461,0.896032,11815,0.782812,Osmancik
12094,432.390991,173.418808,89.6716,0.855936,12318,0.637869,Osmancik
10246,419.950012,178.923706,74.241623,0.909851,10525,0.777862,Osmancik
10578,414.619995,167.751923,81.585701,0.873766,10899,0.603974,Osmancik
12131,444.925995,183.838089,85.059273,0.886522,12419,0.784163,Osmancik
13340,474.682007,201.38533,85.888588,0.904493,13603,0.701662,Osmancik
11387,434.792999,182.106934,80.468185,0.897078,11612,0.564719,Osmancik
12331,441.440002,175.609924,90.825432,0.855865,12617,0.619399,Osmancik
12297,440.601013,173.326355,92.037537,0.847367,12678,0.722163,Osmancik
11776,430.333008,173.569305,87.466331,0.863746,12011,0.616674,Osmancik
12823,450.640991,180.697525,91.781448,0.861399,13195,0.69785,Osmancik
10973,419.263,169.840775,83.496033,0.870813,11285,0.777675,Osmancik
13361,456.744995,183.196274,93.641106,0.85949,13610,0.685601,Osmancik
9414,407.825012,179.545883,66.918159,0.927949,9583,0.810434,Osmancik
10997,421.484985,171.561417,82.593056,0.87649,11249,0.610334,Osmancik
11502,425.955994,173.273193,85.456192,0.869923,11776,0.637583,Osmancik
12031,444.462006,184.78299,84.484276,0.88936,12253,0.588457,Osmancik
13095,449.346008,180.781403,92.734161,0.858411,13294,0.637226,Osmancik
11670,434.085999,172.977341,87.953583,0.86108,12102,0.666476,Osmancik
12214,444.291992,180.875397,87.683945,0.874639,12525,0.625845,Osmancik
10819,413.256989,165.161392,84.571617,0.858953,11091,0.609521,Osmancik
11217,424.084991,168.653839,86.482925,0.858518,11546,0.771883,Osmancik
12574,466.519989,197.863235,81.887993,0.91034,12902,0.661789,Osmancik
10884,406.718994,156.77713,89.608124,0.820558,11233,0.72367,Osmancik
12749,443.437012,177.173203,92.915977,0.85145,13028,0.740102,Osmancik
10412,408.720001,163.752914,82.414291,0.864121,10735,0.689308,Osmancik
12737,445.153992,178.935745,91.933975,0.857921,12942,0.618541,Osmancik
10360,411.23999,169.401108,78.572227,0.885928,10538,0.784849,Osmancik
10809,426.053986,176.316559,79.299385,0.893152,11121,0.748961,Osmancik
11890,434.026001,178.189774,85.349876,0.877824,12132,0.71592,Osmancik
12013,443.477997,189.286911,81.287277,0.903096,12160,0.567776,Osmancik
12323,438.653015,174.604752,91.007248,0.853423,12504,0.615657,Osmancik
11669,432.098999,175.277054,86.84153,0.868635,11886,0.779805,Osmancik
11658,443.260986,179.814194,83.876404,0.884542,12024,0.593101,Osmancik
10800,406.483002,163.408966,85.191101,0.853351,10960,0.630657,Osmancik
12280,444.423004,182.707245,86.715797,0.880193,12565,0.663389,Osmancik
11639,428.312012,172.371475,87.170174,0.862703,11836,0.706936,Osmancik
11145,420.315002,169.132339,85.589226,0.862505,11364,0.77128,Osmancik
10036,402.859009,166.156586,77.91069,0.883252,10255,0.591571,Osmancik
11860,432.05899,174.313828,88.154984,0.862694,12140,0.710861,Osmancik
11778,432.256989,173.486206,87.758652,0.862619,12104,0.664973,Osmancik
11759,426.138,173.689072,87.182022,0.864901,11941,0.693664,Osmancik
12373,438.881012,175.827301,90.912315,0.855952,12622,0.768175,Osmancik
13218,458.763,183.630661,93.50396,0.860651,13547,0.776616,Osmancik
11656,434.395996,175.590073,85.718384,0.872747,11955,0.59518,Osmancik
12086,438.502991,179.416641,86.549469,0.875955,12292,0.629479,Osmancik
14009,481.97699,198.525085,91.063232,0.888592,14455,0.6842,Osmancik
11454,419.312988,174.176315,84.37674,0.874828,11604,0.822136,Osmancik
11923,432.334015,174.236618,88.131599,0.862642,12187,0.624502,Osmancik
11469,429.858002,175.509949,85.113197,0.874543,11709,0.789224,Osmancik
11451,426.247009,176.121796,84.355316,0.877837,11666,0.608481,Osmancik
12831,452.720001,184.246521,89.262573,0.874806,13073,0.611233,Osmancik
12201,443.455994,178.085556,88.477806,0.867849,12544,0.63913,Osmancik
11794,434.618988,176.444443,86.102844,0.87285,12110,0.598376,Osmancik
11487,428.088989,173.954773,85.487694,0.870914,11695,0.648617,Osmancik
12863,448.507996,182.861908,90.772812,0.868093,13133,0.736207,Osmancik
11070,419.403015,173.575043,82.154213,0.880898,11266,0.600586,Osmancik
12220,436.981995,171.410919,92.145226,0.84322,12653,0.623979,Osmancik
11690,432.519012,183.026627,82.307724,0.893178,11846,0.578914,Osmancik
12416,449.73999,190.607559,83.519455,0.89889,12607,0.677212,Osmancik
10629,416.890015,172.190918,79.674118,0.886511,10819,0.694933,Osmancik
11379,438.164001,182.200089,80.886665,0.896054,11735,0.594142,Osmancik
11825,437.450989,182.355576,83.661987,0.888547,12044,0.730028,Osmancik
11314,424.084991,178.783157,81.836761,0.889084,11482,0.760452,Osmancik
10805,410.445007,164.704437,84.794678,0.857293,11050,0.584971,Osmancik
12613,450.205994,184.875732,88.06604,0.879254,12832,0.607299,Osmancik
10289,406.537994,170.243973,77.377975,0.89074,10522,0.624408,Osmancik
10852,433.644989,177.962631,80.452354,0.89198,11315,0.776085,Osmancik
9798,416.667999,182.425186,69.406265,0.924796,9994,0.586707,Osmancik
10847,414.450989,165.585175,85.007294,0.858164,11148,0.679722,Osmancik
11433,426.924988,175.868515,84.198082,0.877948,11719,0.607524,Osmancik
10502,402.834015,162.625137,83.314598,0.8588,10798,0.639197,Osmancik
11296,424.700989,169.206894,87.004501,0.857676,11626,0.611024,Osmancik
11378,426.614014,179.392212,81.971474,0.889498,11535,0.5968,Osmancik
10318,413.210999,173.160965,76.915565,0.895935,10614,0.681956,Osmancik
9862,396.862,166.761658,75.718491,0.890975,10064,0.64039,Osmancik
11139,423.324005,173.076706,82.689751,0.878488,11380,0.716427,Osmancik
12269,435.656006,175.955521,90.298096,0.858277,12583,0.778836,Osmancik
10780,407.15799,163.393021,85.594276,0.851807,11096,0.67375,Osmancik
11867,434.812988,185.704483,81.847229,0.897635,12004,0.681072,Osmancik
10968,406.794006,161.510132,87.896927,0.838943,11184,0.693738,Osmancik
12381,434.158997,173.100739,91.962914,0.847204,12643,0.743157,Osmancik
10745,422.233002,183.709549,75.037743,0.912777,10883,0.8223,Osmancik
11366,423.11499,171.906647,85.5793,0.867278,11599,0.611404,Osmancik
12605,448.846008,186.716446,86.671181,0.885738,12804,0.725969,Osmancik
11983,430.631012,175.67865,87.904831,0.86581,12248,0.622267,Osmancik
11385,436.606995,180.069901,82.653183,0.888433,11778,0.75976,Osmancik
12053,449.604004,189.500992,82.266113,0.900855,12295,0.564464,Osmancik
11964,447.506012,191.443848,80.27491,0.907842,12166,0.754684,Osmancik
12577,443.145996,181.530548,89.819435,0.869013,12826,0.605566,Osmancik
10492,405.910004,162.797653,83.495193,0.858462,10888,0.62913,Osmancik
11342,440.199005,188.070847,77.186111,0.911901,11532,0.578555,Osmancik
12071,438.700012,178.784607,87.50312,0.872041,12437,0.64537,Osmancik
11790,432.326996,181.340698,83.656128,0.887234,11990,0.604615,Osmancik
11634,427.105011,171.32634,88.266495,0.857073,11967,0.709693,Osmancik
10915,419.585999,171.542328,82.831711,0.875695,11246,0.783448,Osmancik
9117,393.838013,167.611374,69.951889,0.908748,9333,0.540267,Osmancik
10390,420.794006,174.045639,77.643303,0.894979,10689,0.728816,Osmancik
11174,430.304993,175.482773,83.016838,0.881021,11604,0.67366,Osmancik
12027,445.201996,178.736252,87.697334,0.871355,12455,0.611874,Osmancik
12537,440.105988,177.274719,91.086815,0.8579,12845,0.670428,Osmancik
11392,424.523987,172.198166,85.843719,0.86688,11707,0.678095,Osmancik
10538,401.342987,166.766251,81.170212,0.873552,10682,0.793524,Osmancik
11912,430.371002,177.482208,86.585678,0.872924,12119,0.722377,Osmancik
11335,426.584015,172.746994,85.120766,0.870172,11618,0.666765,Osmancik
12067,440.001007,187.761353,82.311211,0.898789,12200,0.617238,Osmancik
12416,447.963013,187.299545,85.391747,0.890026,12660,0.620583,Osmancik
11447,436.868988,180.437317,82.310127,0.889893,11733,0.572579,Osmancik
12683,444.531006,176.624969,92.580246,0.851618,13094,0.668089,Osmancik
10584,437.048004,188.441422,72.548088,0.922921,10936,0.558051,Osmancik
10817,403.997986,167.423355,82.721268,0.869414,10953,0.785092,Osmancik
11926,435.753998,173.269592,89.632912,0.855802,12308,0.753189,Osmancik
10941,423.40799,172.851089,81.424789,0.882096,11248,0.629517,Osmancik
9679,399.847992,168.539215,74.098801,0.898168,9917,0.625097,Osmancik
12735,441.380005,174.737518,94.106598,0.842587,13066,0.697426,Osmancik
11691,426.279999,176.189957,85.123672,0.875545,11908,0.618244,Osmancik
11573,427.281006,176.789063,84.645287,0.877928,11828,0.606838,Osmancik
11490,424.562012,172.406464,85.888199,0.867078,11733,0.614274,Osmancik
10380,399.053009,161.873672,82.765022,0.859406,10606,0.685964,Osmancik
10032,403.096008,165.606613,78.483276,0.880571,10307,0.745985,Osmancik
11287,421.993011,176.182602,82.728737,0.882899,11469,0.81642,Osmancik
11201,416.535004,171.002991,84.241798,0.870237,11384,0.757643,Osmancik
13387,458.955994,180.400818,95.742058,0.847548,13653,0.632955,Osmancik
12188,441.28299,181.477249,86.317688,0.87964,12364,0.601461,Osmancik
11016,404.354004,166.706589,84.505348,0.861999,11146,0.763304,Osmancik
11881,429.802002,173.52504,88.335556,0.860728,12215,0.646796,Osmancik
10816,417.781006,170.929321,81.666115,0.878481,11119,0.589107,Osmancik
11125,420.209015,173.171936,82.778183,0.878354,11408,0.642136,Osmancik
9369,396.76001,164.617218,73.858711,0.893698,9592,0.652801,Osmancik
11601,447.127991,191.382568,78.366707,0.912321,11925,0.578661,Osmancik
12945,454.678009,185.910172,89.59597,0.876209,13220,0.652601,Osmancik
12070,444.454987,183.939468,85.080711,0.886595,12400,0.681921,Osmancik
12036,436.154999,177.336578,87.979858,0.868255,12353,0.615432,Osmancik
12419,439.157013,175.854065,90.91185,0.856002,12675,0.62382,Osmancik
11334,433.389008,178.989731,82.298042,0.888027,11566,0.711577,Osmancik
10562,407.194,168.775269,80.469231,0.879021,10724,0.611227,Osmancik
10895,411.589996,167.441223,84.258781,0.864162,11155,0.686256,Osmancik
10583,401.309998,164.735611,82.486282,0.86561,10769,0.723476,Osmancik
10440,405.61499,165.246841,82.028893,0.868093,10716,0.598418,Osmancik
10365,416.338989,169.586578,79.641495,0.882868,10684,0.592963,Osmancik
11632,442.444,187.01152,80.889763,0.901615,11860,0.794536,Osmancik
11535,420.812012,169.730423,87.863197,0.855584,11793,0.660199,Osmancik
9762,397.248993,161.866302,78.295502,0.875231,10126,0.74862,Osmancik
11119,415.023987,171.281509,83.179619,0.874164,11346,0.632336,Osmancik
11396,431.296997,177.638397,82.857635,0.884553,11612,0.753206,Osmancik
12126,432.950989,169.804749,92.438988,0.838836,12476,0.75186,Osmancik
11243,430.933014,179.999664,81.031754,0.892939,11524,0.738942,Osmancik
12574,444.631012,174.560257,93.242401,0.845386,12964,0.654725,Osmancik
13098,458.733002,187.315765,90.630081,0.875159,13423,0.60193,Osmancik
10961,419.388,169.579147,84.24118,0.867884,11323,0.758547,Osmancik
10590,412.506989,173.711243,78.523422,0.892001,10743,0.783922,Osmancik
10579,405.122009,167.293335,81.34565,0.873822,10750,0.796372,Osmancik
11323,422.437988,169.984558,86.264961,0.861659,11628,0.603121,Osmancik
10512,418.066986,170.818359,79.28154,0.885768,10776,0.587919,Osmancik
10866,404.358002,163.932358,85.325363,0.853867,11039,0.628674,Osmancik
11919,434.263,175.564178,87.846733,0.865813,12152,0.609636,Osmancik
12692,456.792999,181.232819,91.128044,0.864389,13147,0.783554,Osmancik
8328,369.738007,152.565857,70.568604,0.886596,8579,0.584421,Osmancik
11354,426.872986,172.396255,85.402405,0.868674,11703,0.729223,Osmancik
11291,432.645996,177.012726,82.567192,0.884549,11586,0.652659,Osmancik
11905,433.25,172.770599,89.236603,0.856285,12224,0.732075,Osmancik
10725,411.69101,164.600342,84.292969,0.858922,11009,0.666149,Osmancik
11907,448.165009,185.981155,82.81884,0.895378,12209,0.565385,Osmancik
11862,436.299988,177.200211,86.444992,0.872934,12146,0.761556,Osmancik
11912,439.635986,179.9776,85.302696,0.880545,12222,0.603965,Osmancik
12101,435.928986,178.397324,86.983765,0.873076,12302,0.740575,Osmancik
11749,455.256989,192.589996,78.040955,0.91422,12001,0.60665,Osmancik
13325,468.350006,188.90274,90.831711,0.876809,13643,0.612644,Osmancik
10272,413.691986,175.919632,74.964355,0.904663,10462,0.594789,Osmancik
11259,421.505005,172.211838,84.22155,0.872251,11522,0.79367,Osmancik
10574,415.957001,172.7043,78.681396,0.890193,10831,0.672775,Osmancik
11443,427.230988,176.981979,82.917595,0.883459,11618,0.628978,Osmancik
9346,383.743988,158.048874,75.982887,0.876855,9539,0.679018,Osmancik
11432,424.177002,170.664642,86.865425,0.860776,11702,0.660199,Osmancik
10993,428.70401,179.578232,78.641006,0.899014,11169,0.56876,Osmancik
10218,401.77301,163.244766,80.516449,0.869902,10516,0.695386,Osmancik
11200,428.166992,176.107513,82.362442,0.883896,11424,0.584246,Osmancik
9080,396.540009,165.687012,70.252228,0.90566,9387,0.578086,Osmancik
13103,456.786011,184.174667,91.967346,0.866401,13401,0.761625,Osmancik
10561,417.933014,172.890717,79.522903,0.887939,10804,0.647914,Osmancik
11249,418.937988,168.608627,86.192291,0.859463,11423,0.621904,Osmancik
10214,392.23999,158.932343,82.072556,0.856348,10371,0.664541,Osmancik
12042,440.700012,177.111359,88.22966,0.867086,12424,0.751685,Osmancik
11226,425.013,180.234283,79.793915,0.896658,11414,0.713079,Osmancik
14932,488.86499,203.939301,94.112396,0.887154,15200,0.781616,Osmancik
10873,416.669006,168.940353,83.341164,0.86985,11151,0.682292,Osmancik
11859,421.812988,169.930786,89.381805,0.850491,12056,0.701467,Osmancik
9519,402.218994,173.38118,70.510719,0.913571,9682,0.751006,Osmancik
11565,428.485992,180.718338,81.828323,0.891615,11737,0.764072,Osmancik
11860,429.792999,178.213577,85.305946,0.877994,12032,0.700573,Osmancik
13085,446.307007,179.17305,94.190956,0.850671,13319,0.794571,Osmancik
10453,421.515991,171.984451,78.826996,0.888778,10701,0.578985,Osmancik
9120,383.572998,158.462708,74.157677,0.883738,9293,0.617635,Osmancik
11316,429.63501,177.278305,82.785187,0.884269,11544,0.756417,Osmancik
12800,448.291992,185.55368,88.766945,0.878148,13000,0.781441,Osmancik
11599,432.316986,180.881851,82.32106,0.890435,11788,0.615005,Osmancik
11715,430.378998,172.751785,87.855309,0.861024,12009,0.778354,Osmancik
10132,398.671997,162.8452,80.074356,0.870753,10306,0.668911,Osmancik
11828,437.907013,184.95726,82.345436,0.895425,12020,0.616427,Osmancik
11624,452.371002,190.017715,79.306473,0.90874,11979,0.586005,Osmancik
11910,434.738007,178.367279,86.322517,0.87509,12118,0.791625,Osmancik
12136,455.428986,195.570404,80.099869,0.912278,12334,0.772305,Osmancik
11787,434.514008,181.290466,83.349335,0.888045,11965,0.744129,Osmancik
12347,452.290009,186.896042,85.229897,0.889965,12659,0.605245,Osmancik
11247,419.19101,173.84549,82.959312,0.878794,11439,0.69272,Osmancik
12037,436.201996,177.233521,87.299606,0.870274,12285,0.671933,Osmancik
11765,429.292999,175.06308,86.7286,0.868657,11969,0.611169,Osmancik
10536,425.367004,182.950211,73.867653,0.914866,10704,0.750427,Osmancik
11320,423.992004,173.091064,84.608818,0.87239,11556,0.598942,Osmancik
11569,433.013,183.720306,80.480423,0.898946,11734,0.610372,Osmancik
12182,433.837006,180.613724,86.606438,0.877535,12341,0.777905,Osmancik
11584,434.739014,180.847427,82.183746,0.890779,11863,0.681733,Osmancik
10803,409.125,169.414932,81.788971,0.875745,10968,0.743547,Osmancik
11908,430.703003,174.373001,88.108505,0.862951,12162,0.688324,Osmancik
10144,416.151001,173.665817,75.354706,0.900958,10414,0.5704,Osmancik
12608,440.125,174.602524,93.5252,0.844442,12835,0.631031,Osmancik
12099,427.178986,170.9198,91.330116,0.845267,12326,0.78616,Osmancik
12579,445.888,185.280304,86.88208,0.883239,12794,0.65298,Osmancik
10685,421.037994,172.418182,79.997276,0.88585,10971,0.586315,Osmancik
12120,441,180.376526,86.71608,0.876858,12479,0.642255,Osmancik
9468,386.497986,162.473892,74.975037,0.887162,9608,0.753762,Osmancik
12663,441.287994,180.87674,89.985054,0.867468,12833,0.716436,Osmancik
11266,414.729004,166.427353,87.768524,0.849637,11452,0.619011,Osmancik
12161,430.587006,171.624756,92.091385,0.843846,12460,0.688696,Osmancik
10035,398.096985,162.661865,79.646118,0.871923,10236,0.598069,Osmancik
12161,448.59201,186.401291,84.418823,0.891568,12453,0.607837,Osmancik
12397,433.35199,171.609299,92.988098,0.840469,12631,0.634767,Osmancik
11410,436.368988,180.802597,81.640213,0.892249,11710,0.617825,Osmancik
